Year,State,Division,County,Region,Population_Description,Offense,Offender_Race,Offender_Ethnicity,Offender_Age,Offender_Sex,Victim_Type,Location,Weapon,Property_Type,Stolen_Value,Recovered_Value,Recovered?,Recovery_Date
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Business,Construction Site,,Industrial Equipment,11100.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Business,Construction Site,,Tools,25340.0,0.0,N,
2016,Virginia,South Atlantic,HAMPTON CITY,South,"Cities from 100,000 thru 249,999",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Portable Electronic Communications,1150.0,0.0,N,
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Trucks,100000.0,100000.0,Y,25-Jan-16
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Individual,Parking/Drop Lot/Garage,,Consumable Goods,10000.0,500.0,Y,18-Jun-16
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Individual,Parking/Drop Lot/Garage,,Trucks,27000.0,27000.0,Y,18-Jun-16
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Individual,Parking/Drop Lot/Garage,,Trucks,28000.0,28000.0,Y,24-Jun-16
2016,Virginia,South Atlantic,LUNENBURG,South,"Cities under 2,500",All Other Larceny,Unknown,,,U,Business,Parking/Drop Lot/Garage,,Logging Equipment,27000.0,25000.0,Y,16-Dec-16
2016,Massachusetts,New England,PLYMOUTH,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,Black or African American,Not Hispanic or Latino,31.0,F,Business,Convenience Store,,Clothes/ Furs,1526.0,0.0,N,
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 2,500 thru 9,999",Burglary/Breaking & Entering,,,,,Individual,Commercial/Office Building,,Recreational Vehicles,1500.0,0.0,N,
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Portable Electronic Communications,1300.0,0.0,N,
2016,Massachusetts,New England,PLYMOUTH,Northeast,"Cities from 10,000 thru 24,999",Theft From Motor Vehicle,,,,,Individual,Residence/Home,,Tools,3000.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Destruction/Damage/Vandalism of Property,,,,,Business,Parking/Drop Lot/Garage,,Consumable Goods,1100.0,0.0,N,
2016,North Dakota,West North Central,WELLS,Midwest,"Non-MSA counties under 10,000",Destruction/Damage/Vandalism of Property,American Indian or Alaska Native,,59.0,M,Individual,Field/Woods,,Other Motor Vehicles,30000.0,30000.0,Y,26-Jul-16
2016,Massachusetts,New England,PLYMOUTH,Northeast,"Cities from 2,500 thru 9,999",Theft From Building,White,Not Hispanic or Latino,38.0,M,Individual,Residence/Home,,Radio/ TV/ VCR,4452.0,1025.0,Y,24-Feb-16
2016,Florida,South Atlantic,ST LUCIE,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Individual,Service/Gas Station,,Trucks,28900.0,0.0,N,
2016,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,White,Not Hispanic or Latino,30.0,M,Business,Residence/Home,,Consumable Goods,1950.0,0.0,N,
2016,Virginia,South Atlantic,CAROLINE,South,"MSA counties under 10,000",Destruction/Damage/Vandalism of Property,Unknown,,,U,Other,Service/Gas Station,,Trucks,125000.0,0.0,N,
2016,Virginia,South Atlantic,HAMPTON CITY,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Trucks,20000.0,20000.0,Y,24-Feb-16
2016,Virginia,South Atlantic,HAMPTON CITY,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Trucks,20000.0,20000.0,Y,24-Feb-16
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Trucks,50000.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Motor Vehicle Theft,,,,,Individual,Convenience Store,,Trucks,20000.0,20000.0,Y,20-Apr-16
2016,Arkansas,West South Central,CRITTENDEN,South,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,Black or African American,Not Hispanic or Latino,,M,Business,Service/Gas Station,,Alcohol,100000.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,Unknown,Unknown,,M,Business,Dock/Wharf/Freight/Modal Terminal,,Photographic/ Optical Equipment,50000.0,0.0,N,
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,20000.0,20000.0,Y,06-Mar-16
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,,,,,Business,Other/Unknown,,Clothes/ Furs,4000.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,,,,,Business,Parking/Drop Lot/Garage,,Clothes/ Furs,1650.0,0.0,N,
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Jewelry/ Precious Metals,1075.0,0.0,N,
2016,Massachusetts,New England,BERKSHIRE,Northeast,"Cities under 2,500",Destruction/Damage/Vandalism of Property,,,,,Individual,Residence/Home,,Lawn/ Yard/ Garden Equipment,1620.0,0.0,N,
2016,Massachusetts,New England,BERKSHIRE,Northeast,"Cities under 2,500",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Lawn/ Yard/ Garden Equipment,1620.0,0.0,N,
2016,Ohio,East North Central,CUYAHOGA,Midwest,"Cities from 250,000 thru 499,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Lawn/ Yard/ Garden Equipment,1200.0,0.0,N,
2016,Ohio,East North Central,ADAMS,Midwest,"Non-MSA counties from 10,000 thru 24,999",Burglary/Breaking & Entering,Unknown,,50.0,U,Individual,Other/Unknown,,Recreational Vehicles,3500.0,0.0,N,
2016,Ohio,East North Central,HAMILTON,Midwest,"Cities from 250,000 thru 499,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Radio/ TV/ VCR,2000.0,0.0,N,
2016,Massachusetts,New England,SUFFOLK,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Money,12000.0,0.0,N,
2016,Virginia,South Atlantic,MANASSAS CITY,South,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Money,16300.0,0.0,N,
2016,Ohio,East North Central,CLERMONT,Midwest,"Cities from 10,000 thru 24,999",All Other Larceny,White,,65.0,F,Financial Institution,Residence/Home,,Jewelry/ Precious Metals,3000.0,0.0,N,
2016,Virginia,South Atlantic,CAROLINE,South,"MSA counties under 10,000",Motor Vehicle Theft,Unknown,,,U,Individual,Service/Gas Station,,Trucks,125000.0,0.0,N,
2016,Massachusetts,New England,WORCESTER,Northeast,"Cities from 25,000 thru 49,999",Theft From Building,,,,,Individual,Residence/Home,,Money,5000.0,0.0,N,
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Theft From Building,,,,,Individual,Residence/Home,,Money,3000.0,0.0,N,
2016,Massachusetts,New England,SUFFOLK,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Consumable Goods,1250.0,0.0,N,
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 2,500 thru 9,999",Theft From Motor Vehicle,,,,,Individual,Hotel/Motel/Etc.,,Tools,1255.0,0.0,N,
2016,Indiana,East North Central,MARION,Midwest,"MSA counties under 10,000",Motor Vehicle Theft,,,,,Individual,Other/Unknown,,Trucks,9000.0,9000.0,Y,19-Aug-16
2016,South Carolina,South Atlantic,ANDERSON,South,"MSA counties 100,000 or over",Theft From Motor Vehicle,,,,,Business,Parking/Drop Lot/Garage,,Clothes/ Furs,4100.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Destruction/Damage/Vandalism of Property,,,,,Business,Dock/Wharf/Freight/Modal Terminal,,Household Goods,2500.0,2500.0,Y,29-Dec-16
2016,Ohio,East North Central,CLERMONT,Midwest,"Cities from 10,000 thru 24,999",All Other Larceny,White,,65.0,F,Individual,Residence/Home,,Jewelry/ Precious Metals,3000.0,0.0,N,
2016,Virginia,South Atlantic,SMYTH,South,"Cities from 2,500 thru 9,999",Theft From Building,White,,35.0,M,Individual,Residence/Home,,Automobile,4000.0,4000.0,Y,04-Aug-16
2016,Tennessee,East South Central,PUTNAM,South,"Cities from 25,000 thru 49,999",Drug/Narcotic Violations,White,Not Hispanic or Latino,31.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Automobile,15000.0,15000.0,Y,05-Oct-16
2016,Tennessee,East South Central,PUTNAM,South,"Cities from 25,000 thru 49,999",Drug/Narcotic Violations,White,Not Hispanic or Latino,31.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Automobile,15000.0,15000.0,Y,05-Oct-16
2016,Massachusetts,New England,MIDDLESEX,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,White,Not Hispanic or Latino,37.0,M,Individual,Residence/Home,,Household Goods,10000.0,10000.0,Y,11-Oct-16
2016,Massachusetts,New England,MIDDLESEX,Northeast,"Cities from 50,000 thru 99,999",Destruction/Damage/Vandalism of Property,White,Not Hispanic or Latino,37.0,M,Individual,Parking/Drop Lot/Garage,,Household Goods,10000.0,10000.0,Y,11-Oct-16
2016,Texas,West South Central,NACOGDOCHES,South,"Non-MSA counties from 25,000 thru 99,999",All Other Larceny,White,Hispanic or Latino,24.0,M,Business,Residence/Home,,Building Materials,10513.0,10513.0,Y,29-Feb-16
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 25,000 thru 49,999",Robbery,Black or African American,Not Hispanic or Latino,19.0,M,Individual,Residence/Home,Handgun,Jewelry/ Precious Metals,1300.0,0.0,N,
2016,Massachusetts,New England,NORFOLK,Northeast,"Cities from 10,000 thru 24,999",All Other Larceny,White,Hispanic or Latino,52.0,F,Business,Other/Unknown,,Computer Hard/ Software,1227.0,0.0,N,
2016,Florida,South Atlantic,ST JOHNS,South,"MSA counties 100,000 or over",Motor Vehicle Theft,,,,,Individual,Parking/Drop Lot/Garage,,Trucks,15000.0,0.0,N,
2016,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 25,000 thru 49,999",Robbery,Black or African American,Not Hispanic or Latino,22.0,M,Individual,Residence/Home,Handgun,Jewelry/ Precious Metals,1300.0,0.0,N,
2016,Virginia,South Atlantic,HAMPTON CITY,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,Unknown,,,U,Individual,Parking/Drop Lot/Garage,,Jewelry/ Precious Metals,1050.0,0.0,N,
2016,Massachusetts,New England,SUFFOLK,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Jewelry/ Precious Metals,5250.0,0.0,N,
2016,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,,,,,Business,Parking/Drop Lot/Garage,,Clothes/ Furs,1650.0,0.0,N,
2016,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 10,000 thru 24,999",Theft From Building,,,,,Individual,Residence/Home,,Money,2725.0,0.0,N,
2016,Massachusetts,New England,BARNSTABLE,Northeast,"Cities from 10,000 thru 24,999",Burglary/Breaking & Entering,,,,,Individual,Restaurant,,Money,1150.0,0.0,N,
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Consumable Goods,50000.0,0.0,N,
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,15000.0,15000.0,Y,23-May-16
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,145000.0,145000.0,Y,11-Jun-16
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Highway/Road/Alley/Street/Sidewalk,,Trucks,100000.0,0.0,N,
2016,Massachusetts,New England,SUFFOLK,Northeast,"Cities from 25,000 thru 49,999",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,80000.0,500.0,Y,10-Feb-16
2016,Texas,West South Central,MONTGOMERY; FORT BEND; HARRIS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Consumable Goods,47250.0,0.0,N,
2016,Texas,West South Central,MONTGOMERY; FORT BEND; HARRIS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Highway/Road/Alley/Street/Sidewalk,,Consumable Goods,5000.0,0.0,N,
2016,South Carolina,South Atlantic,ANDERSON,South,"MSA counties 100,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,30000.0,30000.0,Y,17-Feb-16
2016,Florida,South Atlantic,BROWARD,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,30000.0,0.0,N,
2016,Virginia,South Atlantic,HANOVER,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,75000.0,75000.0,Y,31-Oct-16
2016,Massachusetts,New England,BARNSTABLE,Northeast,"Cities from 10,000 thru 24,999",Destruction/Damage/Vandalism of Property,,,,,Individual,Restaurant,,Money,1150.0,0.0,N,
2016,Massachusetts,New England,SUFFOLK,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Money,12000.0,0.0,N,
2016,Florida,South Atlantic,ST LUCIE,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Business,Service/Gas Station,,Trucks,20000.0,20000.0,Y,20-Aug-16
2016,Florida,South Atlantic,ST LUCIE,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Business,Service/Gas Station,,Consumable Goods,290000.0,0.0,N,
2016,Texas,West South Central,KAUFMAN,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Business,Other/Unknown,,Trucks,40000.0,40000.0,Y,09-May-16
2016,Florida,South Atlantic,PALM BEACH,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Consumable Goods,38411.0,0.0,N,
2016,Massachusetts,New England,WORCESTER,Northeast,"Cities from 25,000 thru 49,999",All Other Larceny,,,,,Business,Construction Site,,Industrial Equipment,12112.0,0.0,N,
2016,Texas,West South Central,ELLIS; TARRANT; DALLAS,South,"Cities from 100,000 thru 249,999",All Other Larceny,White,Hispanic or Latino,24.0,M,Business,Parking/Drop Lot/Garage,,Trucks,65000.0,65000.0,Y,02-Feb-16
2016,Massachusetts,New England,SUFFOLK,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,White,Not Hispanic or Latino,49.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Automobile,5000.0,0.0,N,
2016,Massachusetts,New England,PLYMOUTH,Northeast,"Cities from 2,500 thru 9,999",Destruction/Damage/Vandalism of Property,White,Not Hispanic or Latino,38.0,M,Individual,Residence/Home,,Radio/ TV/ VCR,4452.0,1025.0,Y,24-Feb-16
2016,Ohio,East North Central,HAMILTON,Midwest,"Cities from 250,000 thru 499,999",Burglary/Breaking & Entering,,,,,Business,Other/Unknown,,Tools,13600.0,0.0,N,
2016,South Carolina,South Atlantic,ANDERSON,South,"MSA counties 100,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,30000.0,30000.0,Y,17-Feb-16
2016,Virginia,South Atlantic,HANOVER,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Individual,Commercial/Office Building,,Consumable Goods,595052.0,0.0,N,
2016,Massachusetts,New England,WORCESTER,Northeast,"Cities from 10,000 thru 24,999",All Other Larceny,,,,,Business,Construction Site,,Building Materials,1200.0,0.0,N,
2016,Ohio,East North Central,DELAWARE; FAIRFIELD; FRANKLIN,Midwest,"Cities from 500,000 thru 999,999",Destruction/Damage/Vandalism of Property,,,,,Individual,Residence/Home,,Money,5000.0,0.0,N,
2016,Ohio,East North Central,DELAWARE; FAIRFIELD; FRANKLIN,Midwest,"Cities from 500,000 thru 999,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Money,5000.0,0.0,N,
2016,Florida,South Atlantic,POLK,South,"MSA counties 100,000 or over",Motor Vehicle Theft,,,,,Business,Other/Unknown,,Trucks,15000.0,0.0,N,
2016,Georgia,South Atlantic,HENRY,South,"MSA counties 100,000 or over",Motor Vehicle Theft,,,,,Business,Convenience Store,,Consumable Goods,100000.0,0.0,N,
2016,Georgia,South Atlantic,HENRY,South,"MSA counties 100,000 or over",Motor Vehicle Theft,,,,,Business,Convenience Store,,Trucks,47000.0,47000.0,Y,10-May-16
2016,Florida,South Atlantic,PALM BEACH,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trucks,24000.0,0.0,N,
2016,Florida,South Atlantic,POLK,South,"MSA counties 100,000 or over",Motor Vehicle Theft,,,,,Business,Other/Unknown,,Trucks,15000.0,0.0,N,
2016,Virginia,South Atlantic,HANOVER,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Individual,Commercial/Office Building,,Trucks,50000.0,0.0,N,
2016,Massachusetts,New England,BERKSHIRE,Northeast,"Cities from 2,500 thru 9,999",Motor Vehicle Theft,,,,,Individual,Residence/Home,,Trucks,10000.0,0.0,N,
2016,Rhode Island,New England,PROVIDENCE,Northeast,"Cities from 10,000 thru 24,999",Theft From Motor Vehicle,,,,,Individual,Parking/Drop Lot/Garage,,Tools,3000.0,0.0,N,
2016,Massachusetts,New England,NORFOLK,Northeast,"Cities from 25,000 thru 49,999",Theft From Building,White,Not Hispanic or Latino,39.0,M,Individual,Residence/Home,,Musical Instruments,8000.0,0.0,N,
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,White,Not Hispanic or Latino,40.0,M,Business,Other/Unknown,,Trucks,40000.0,40000.0,Y,28-Mar-16
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,White,Not Hispanic or Latino,35.0,M,Business,Industrial Site,,Trucks,40000.0,40000.0,Y,31-May-16
2016,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,White,Not Hispanic or Latino,33.0,F,Business,Industrial Site,,Trucks,40000.0,40000.0,Y,31-May-16
2016,Texas,West South Central,TARRANT,South,"Cities from 50,000 thru 99,999",Theft From Building,Black or African American,Not Hispanic or Latino,40.0,M,Business,Dock/Wharf/Freight/Modal Terminal,,Clothes/ Furs,60000.0,0.0,N,
2016,Ohio,East North Central,MAHONING,Midwest,"Cities from 10,000 thru 24,999",All Other Larceny,White,,29.0,M,Individual,Other/Unknown,,Jewelry/ Precious Metals,3250.0,0.0,N,
2016,Ohio,East North Central,MAHONING,Midwest,"Cities from 10,000 thru 24,999",All Other Larceny,White,,35.0,F,Individual,Other/Unknown,,Jewelry/ Precious Metals,3250.0,0.0,N,
2016,Ohio,East North Central,CLARK,Midwest,"MSA counties from 25,000 thru 99,999",All Other Larceny,White,,28.0,M,Individual,Residence/Home,,Lawn/ Yard/ Garden Equipment,4600.0,4600.0,Y,14-May-16
2016,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",False Pretenses/Swindle/Confidence Game,White,Not Hispanic or Latino,39.0,M,Business,Residence/Home,,Jewelry/ Precious Metals,7545.0,0.0,N,
2016,Ohio,East North Central,HAMILTON,Midwest,"Cities from 250,000 thru 499,999",Burglary/Breaking & Entering,,,,,Business,Rental Storage Facility,,Tools,6410.0,0.0,N,
2016,Massachusetts,New England,BERKSHIRE,Northeast,"Cities from 25,000 thru 49,999",All Other Larceny,White,Not Hispanic or Latino,41.0,M,Individual,Residence/Home,,Jewelry/ Precious Metals,2434.0,2434.0,Y,05-Jul-16
